brand,category,sku,title,ptc_number,application,canonical_url,file_path
Scania,transmission,1313606,Scania Bearing 1313606,PTS13606,P410,https://partstrading.com/scania/transmission/1313606.html,scania/transmission/1313606.html
Scania,transmission,1324713,Scania Bearing 1324713,PTS24713,P410,https://partstrading.com/scania/transmission/1324713.html,scania/transmission/1324713.html
Scania,transmission,1327878,Scania Roller Bearing 1327878,PTS27878,P410,https://partstrading.com/scania/transmission/1327878.html,scania/transmission/1327878.html
Scania,transmission,1357711,Scania Bearing 1357711,PTS57711,P410,https://partstrading.com/scania/transmission/1357711.html,scania/transmission/1357711.html
Scania,transmission,1360882,Scania Ball Bearing 1360882,PTS60882,P410,https://partstrading.com/scania/transmission/1360882.html,scania/transmission/1360882.html
Scania,transmission,1365573,Scania Repair Kit Power Steering Gear 1365573,PTS65573,P410,https://partstrading.com/scania/transmission/1365573.html,scania/transmission/1365573.html
Scania,transmission,1398294,Scania Gear 1398294,PTS98294,P410,https://partstrading.com/scania/transmission/1398294.html,scania/transmission/1398294.html
Scania,transmission,1408172,Scania Bearing 1408172,PTS08172,P410,https://partstrading.com/scania/transmission/1408172.html,scania/transmission/1408172.html
Scania,transmission,1408178,Scania Roller Bearing 1408178,PTS08178,P410,https://partstrading.com/scania/transmission/1408178.html,scania/transmission/1408178.html
Scania,transmission,1408202,Scania Gear Housing Axle Gear 1408202,PTS08202,P410,https://partstrading.com/scania/transmission/1408202.html,scania/transmission/1408202.html
Scania,transmission,1414580,Scania Drain PlugHub Reduction 1414580,PTS14580,P410,https://partstrading.com/scania/transmission/1414580.html,scania/transmission/1414580.html
Scania,transmission,1444619,Scania Thrust Bearing 1444619,PTS44619,P410,https://partstrading.com/scania/transmission/1444619.html,scania/transmission/1444619.html
Scania,transmission,1463065,Scania Con Rod Bearing Shell 1463065,PTS63065,P410,https://partstrading.com/scania/transmission/1463065.html,scania/transmission/1463065.html
Scania,transmission,1471237,Scania External RingGear 1471237,PTS71237,P380,https://partstrading.com/scania/transmission/1471237.html,scania/transmission/1471237.html
Scania,transmission,1474065,Scania Thrust Bearing 1474065,PTS74065,P410,https://partstrading.com/scania/transmission/1474065.html,scania/transmission/1474065.html
Scania,transmission,1476286,Scania Needle Bearing 1476286,PTS76286,P440,https://partstrading.com/scania/transmission/1476286.html,scania/transmission/1476286.html
Scania,transmission,1531996,Scania Thrust Bearing 1531996,PTS31996,P410,https://partstrading.com/scania/transmission/1531996.html,scania/transmission/1531996.html
Scania,transmission,1534496,Scania Con Rod Bearing Kit 1534496,PTS34496,P410,https://partstrading.com/scania/transmission/1534496.html,scania/transmission/1534496.html
Scania,transmission,1534829,"Scania Bearing,P410 1534829",PTS34829,-,https://partstrading.com/scania/transmission/1534829.html,scania/transmission/1534829.html
Scania,transmission,1539451,Scania External RingGear 1539451,PTS39451,P440,https://partstrading.com/scania/transmission/1539451.html,scania/transmission/1539451.html
Scania,transmission,1545021,Scania 2Nd Axle Come Bed 1545021,PTS45021,P410,https://partstrading.com/scania/transmission/1545021.html,scania/transmission/1545021.html
Scania,transmission,1545024,Scania 1St Axle Combed 1545024,PTS45024,P410,https://partstrading.com/scania/transmission/1545024.html,scania/transmission/1545024.html
Scania,transmission,1548056,Scania Bearing 1548056,PTS48056,P410,https://partstrading.com/scania/transmission/1548056.html,scania/transmission/1548056.html
Scania,transmission,1548817,Scania Bearing 1548817,PTS48817,P410,https://partstrading.com/scania/transmission/1548817.html,scania/transmission/1548817.html
Scania,transmission,1746644,Scania Gear Shift Linkage 1746644,PTS46644,P410,https://partstrading.com/scania/transmission/1746644.html,scania/transmission/1746644.html
Scania,transmission,1752963,Scania Coupling Sleeve 1752963,PTS52963,P410,https://partstrading.com/scania/transmission/1752963.html,scania/transmission/1752963.html
Scania,transmission,1755478,Scania Sleeve 1755478,PTS55478,P410,https://partstrading.com/scania/transmission/1755478.html,scania/transmission/1755478.html
Scania,transmission,1755663,Scania Gear Selector Shaft 1755663,PTS55663,P410,https://partstrading.com/scania/transmission/1755663.html,scania/transmission/1755663.html
Scania,transmission,1755901,Scania Cartridge 1755901,PTS55901,P410,https://partstrading.com/scania/transmission/1755901.html,scania/transmission/1755901.html
Scania,transmission,1764363,Scania Sleeve 1764363,PTS64363,P410,https://partstrading.com/scania/transmission/1764363.html,scania/transmission/1764363.html
Scania,transmission,1765063,Scania Bearing Shell 1765063,PTS65063,P410,https://partstrading.com/scania/transmission/1765063.html,scania/transmission/1765063.html
Scania,transmission,1765064,Scania Bearing Shell 1765064,PTS65064,P410,https://partstrading.com/scania/transmission/1765064.html,scania/transmission/1765064.html
Scania,transmission,1774165,Scania Needle Roller Bearing 1774165,PTS74165,P410,https://partstrading.com/scania/transmission/1774165.html,scania/transmission/1774165.html
Scania,transmission,1776466,Scania Fly Wheel 1776466,PTS76466,P410,https://partstrading.com/scania/transmission/1776466.html,scania/transmission/1776466.html
Scania,transmission,1777779,Scania Bearing 1777779,PTS77779,P410,https://partstrading.com/scania/transmission/1777779.html,scania/transmission/1777779.html
Scania,transmission,1777780,Scania Bearing 1777780,PTS77780,P440,https://partstrading.com/scania/transmission/1777780.html,scania/transmission/1777780.html
Scania,transmission,1779734,Scania Piston Gearbox 1779734,PTS79734,P410,https://partstrading.com/scania/transmission/1779734.html,scania/transmission/1779734.html
Scania,transmission,1790587,Scania Gearbox Housing 1790587,PTS90587,P410,https://partstrading.com/scania/transmission/1790587.html,scania/transmission/1790587.html
Scania,transmission,1790598,Scania Internal RingGear 1790598,PTS90598,P410,https://partstrading.com/scania/transmission/1790598.html,scania/transmission/1790598.html
Scania,transmission,1790613,Scania Power Take-Off 1790613,PTS90613,P410,https://partstrading.com/scania/transmission/1790613.html,scania/transmission/1790613.html
Scania,transmission,1796593,Scania Propeller Shaft 1796593,PTS96593,-,https://partstrading.com/scania/transmission/1796593.html,scania/transmission/1796593.html
Scania,transmission,1799423,Scania Slide Bearing 1799423,PTS99423,P410,https://partstrading.com/scania/transmission/1799423.html,scania/transmission/1799423.html
Scania,transmission,1817256,Scania Wheel Bearing Front 1817256,PTS17256,P440,https://partstrading.com/scania/transmission/1817256.html,scania/transmission/1817256.html
Scania,transmission,1823533,Scania Camshaft Gear 1823533,PTS23533,-,https://partstrading.com/scania/transmission/1823533.html,scania/transmission/1823533.html
Scania,transmission,1828871,Scania Middle Cone 1828871,PTS28871,P410,https://partstrading.com/scania/transmission/1828871.html,scania/transmission/1828871.html
Scania,transmission,1829994,"Scania Gear Box Housing,P410 1829994",PTS29994,-,https://partstrading.com/scania/transmission/1829994.html,scania/transmission/1829994.html
Scania,transmission,1849451,Scania Inner Cone 1849451,PTS49451,P410,https://partstrading.com/scania/transmission/1849451.html,scania/transmission/1849451.html
Scania,transmission,1849454,Scania Middle Cone 1849454,PTS49454,P410,https://partstrading.com/scania/transmission/1849454.html,scania/transmission/1849454.html
Scania,transmission,1849457,Scania Inner Cone 1849457,PTS49457,P410,https://partstrading.com/scania/transmission/1849457.html,scania/transmission/1849457.html
Scania,transmission,1857051,Scania Sleeve 1857051,PTS57051,P410,https://partstrading.com/scania/transmission/1857051.html,scania/transmission/1857051.html
Scania,transmission,1858147,Scania Intermediate Gear 1858147,PTS58147,P410,https://partstrading.com/scania/transmission/1858147.html,scania/transmission/1858147.html
Scania,transmission,1858200,Scania Lever Opc Gear Selecting 1858200,PTS58200,-,https://partstrading.com/scania/transmission/1858200.html,scania/transmission/1858200.html
Scania,transmission,1868695,Scania Repair Kit Axle Gear 1868695,PTS68695,P410,https://partstrading.com/scania/transmission/1868695.html,scania/transmission/1868695.html
Scania,transmission,1879540,Scania Joint Cross 1879540,PTS79540,P410,https://partstrading.com/scania/transmission/1879540.html,scania/transmission/1879540.html
Scania,transmission,1879541,Scania Joint Cross 1879541,PTS79541,P410,https://partstrading.com/scania/transmission/1879541.html,scania/transmission/1879541.html
Scania,transmission,1891692,Scania Roller 1891692,PTS91692,P410,https://partstrading.com/scania/transmission/1891692.html,scania/transmission/1891692.html
Scania,transmission,1896421,Scania Planet Wheel 1896421,PTS96421,-,https://partstrading.com/scania/transmission/1896421.html,scania/transmission/1896421.html
Scania,transmission,1896422,Scania Internal RingGear 1896422,PTS96422,P410,https://partstrading.com/scania/transmission/1896422.html,scania/transmission/1896422.html
Scania,transmission,1896432,Scania Needle Bearing 1896432,PTS96432,-,https://partstrading.com/scania/transmission/1896432.html,scania/transmission/1896432.html
Scania,transmission,1902201,Scania Differential Gear 1902201,PTS02201,P410,https://partstrading.com/scania/transmission/1902201.html,scania/transmission/1902201.html
Scania,transmission,1905699,Scania Bearing 1905699,PTS05699,G440,https://partstrading.com/scania/transmission/1905699.html,scania/transmission/1905699.html
Scania,transmission,1906590,Scania Gearbox Mounting 1906590,PTS06590,P410,https://partstrading.com/scania/transmission/1906590.html,scania/transmission/1906590.html
Scania,transmission,1910819,Scania Bearing Main Shaft 1910819,PTS10819,-,https://partstrading.com/scania/transmission/1910819.html,scania/transmission/1910819.html
Scania,transmission,1911809,Scania Tapered Roller Bearing 1911809,PTS11809,P410,https://partstrading.com/scania/transmission/1911809.html,scania/transmission/1911809.html
Scania,transmission,1911810,Scania Taper Roller Bearing 1911810,PTS11810,P410,https://partstrading.com/scania/transmission/1911810.html,scania/transmission/1911810.html
Scania,transmission,1911812,Scania Tapered roller bearing 1911812,PTS11812,P410,https://partstrading.com/scania/transmission/1911812.html,scania/transmission/1911812.html
Scania,transmission,1911813,Scania Tapered Roller Bearing 1911813,PTS11813,P410,https://partstrading.com/scania/transmission/1911813.html,scania/transmission/1911813.html
Scania,transmission,1911814,Scania Tapered Roller Bearing 1911814,PTS11814,P410,https://partstrading.com/scania/transmission/1911814.html,scania/transmission/1911814.html
Scania,transmission,1911816,Scania Taper Roller Bearing 1911816,PTS11816,P410,https://partstrading.com/scania/transmission/1911816.html,scania/transmission/1911816.html
Scania,transmission,1911817,Scania Bearing 1911817,PTS11817,P410,https://partstrading.com/scania/transmission/1911817.html,scania/transmission/1911817.html
Scania,transmission,1921450,Scania Gear Segment 1921450,PTS21450,P410,https://partstrading.com/scania/transmission/1921450.html,scania/transmission/1921450.html
Scania,transmission,1924343,Scania Timing Gear Plate 1924343,PTS24343,P410,https://partstrading.com/scania/transmission/1924343.html,scania/transmission/1924343.html
Scania,transmission,1926815,Scania Half Shaft 1926815,PTS26815,P410,https://partstrading.com/scania/transmission/1926815.html,scania/transmission/1926815.html
Scania,transmission,1926816,Scania Half Axle Shaft 1926816,PTS26816,-,https://partstrading.com/scania/transmission/1926816.html,scania/transmission/1926816.html
Scania,transmission,1926833,Scania Sun Wheel 1926833,PTS26833,P410,https://partstrading.com/scania/transmission/1926833.html,scania/transmission/1926833.html
Scania,transmission,1928803,Scania Balance Axle 1928803,PTS28803,P410,https://partstrading.com/scania/transmission/1928803.html,scania/transmission/1928803.html
Scania,transmission,1938972,Scania Main Shaft Gear 3Rd 1938972,PTS38972,P410,https://partstrading.com/scania/transmission/1938972.html,scania/transmission/1938972.html
Scania,transmission,1938973,Scania Layshaft Split Gear 1938973,PTS38973,G440,https://partstrading.com/scania/transmission/1938973.html,scania/transmission/1938973.html
Scania,transmission,1940845,Scania Torque Rod 1940845,PTS40845,-,https://partstrading.com/scania/transmission/1940845.html,scania/transmission/1940845.html
Scania,transmission,1940848,Scania Torque Rod 1940848,PTS40848,P410,https://partstrading.com/scania/transmission/1940848.html,scania/transmission/1940848.html
Scania,transmission,1942884,Scania Axle Housing Rear 3Rd 1942884,PTS42884,P410,https://partstrading.com/scania/transmission/1942884.html,scania/transmission/1942884.html
Scania,transmission,1942885,"Scania Axle Housing, Rear 4Th 1942885",PTS42885,P410,https://partstrading.com/scania/transmission/1942885.html,scania/transmission/1942885.html
